time,ci_1,high,low
2019-03-02 16:05:00,0.7729270422324787,491.309949096328,145.52075667575548
2019-03-02 16:10:00,0.6385847645974569,491.309949096328,146.6864293012555
2019-03-02 16:15:00,0.6342151843153249,491.309949096328,151.48607372349574
2019-03-02 16:20:00,0.5276776498537158,491.309949096328,154.94547870742272
2019-03-02 16:25:00,0.5677429553758455,491.309949096328,153.83696509370913
2019-03-02 16:30:00,0.4510205399358406,491.309949096328,159.47729253584566
2019-03-02 16:35:00,0.5474984778258908,491.309949096328,159.47358777030917
2019-03-02 16:40:00,0.9070887719132351,491.90277127599103,162.76168640053177
2019-03-02 16:45:00,0.6598656957821761,491.90277127599103,162.43137307501553
2019-03-02 16:50:00,0.8792419733184493,492.0391999666282,166.81179400732424
2019-03-02 16:55:00,0.7029468583633611,492.0391999666282,166.94563784414834
2019-03-02 17:00:00,0.6471502356188154,492.0391999666282,164.16535083678679
2019-03-02 17:05:00,0.2967726359635123,492.0391999666282,164.75640903455192
2019-03-02 17:10:00,0.08838740279573315,492.0391999666282,162.5869874053161
2019-03-02 17:15:00,-0.058663043329418976,492.0391999666282,165.35869238488152
2019-03-02 17:20:00,-0.05092653265979891,492.0391999666282,163.55279014382376
2019-03-02 17:25:00,-0.043608564367891546,492.0391999666282,163.4983724264447
2019-03-02 17:30:00,-0.037028928428272365,492.0391999666282,160.2657422393743
2019-03-02 17:35:00,-0.04997136948767123,492.0391999666282,161.11254986940898
2019-03-02 17:40:00,-0.044906988200197166,492.0391999666282,158.15565078980572
2019-03-02 17:45:00,-0.04635684492897991,492.0391999666282,158.01159571301088
2019-03-02 17:50:00,-0.04395536342755184,492.0391999666282,157.5634647713785
2019-03-02 17:55:00,-0.04671189913287194,492.0391999666282,155.46330810800856
2019-03-02 18:00:00,-0.033922931707467976,492.0391999666282,150.51248704435378
2019-03-02 18:05:00,-0.03672915674168225,492.0391999666282,149.28319866761194
2019-03-02 18:10:00,-0.03503651560767304,492.0391999666282,147.90082704968285
2019-03-02 18:15:00,-0.04174397231553899,492.0391999666282,147.96661679413893
2019-03-02 18:20:00,-0.0388003578328752,492.0391999666282,146.93561885753968
2019-03-02 18:25:00,-0.033373971104073315,492.0391999666282,142.93629366322563
2019-03-02 18:30:00,-0.04352554523478004,492.0391999666282,144.65302951808766
2019-03-02 18:35:00,-0.029720523455562524,492.0391999666282,139.75477635189958
2019-03-02 18:40:00,-0.03964385725523586,492.0391999666282,138.88385572391823
2019-03-02 18:45:00,-0.001326530386593301,492.0391999666282,137.0208837829273
2019-03-02 18:50:00,0.050023323298164106,492.0391999666282,134.80295830272675
2019-03-02 18:55:00,-0.0013431477005539116,492.0391999666282,133.13086982607106
2019-03-02 19:00:00,-0.013595213300321438,492.0391999666282,133.64312290205876
2019-03-02 19:05:00,-0.015369683711244234,492.0391999666282,131.8917786275977
2019-03-02 19:10:00,-0.016043021099063432,492.0391999666282,129.83520477899953
2019-03-02 19:15:00,-0.007684527479371317,492.0391999666282,127.4664439380006
2019-03-02 19:20:00,-0.028186961278273946,492.0391999666282,126.06177865493983
2019-03-02 19:25:00,0.01793263472641974,492.0391999666282,121.76537944694492
2019-03-02 19:30:00,0.08894083147833601,492.0391999666282,122.72693947320269
2019-03-02 19:35:00,0.03400151741380341,492.0391999666282,122.44400129358436
2019-03-02 19:40:00,0.007301046675227045,492.0391999666282,119.48761319494194
2019-03-02 19:45:00,0.04676273424573916,492.0391999666282,118.45367447633608
2019-03-02 19:50:00,0.022229344007397973,492.0391999666282,117.80407501873397
2019-03-02 19:55:00,0.02095606490958275,492.0391999666282,115.91624696565137
2019-03-02 20:00:00,0.013738274172314316,492.0391999666282,115.79395293393313
2019-03-02 20:05:00,-0.10746295827970163,492.0391999666282,113.11640403579938
2019-03-02 20:10:00,-0.032693417617070446,492.0391999666282,112.82689028382374
2019-03-02 20:15:00,0.02620543713312488,492.0391999666282,110.78102578204508
2019-03-02 20:20:00,-0.030163614009121136,492.0391999666282,107.97764347621202
2019-03-02 20:25:00,0.11522148411178317,492.0391999666282,111.74087965585818
2019-03-02 20:30:00,-0.028829341528660284,492.0391999666282,110.03988297104979
2019-03-02 20:35:00,0.034098855085814575,492.0391999666282,108.03049369744951
2019-03-02 20:40:00,-0.08631797431555181,492.0391999666282,103.52320212450994
2019-03-02 20:45:00,0.009742230306584027,492.0391999666282,105.1625034792492
2019-03-02 20:50:00,0.010277843124498804,492.0391999666282,103.91434999689504
2019-03-02 20:55:00,0.08597440034161864,492.0391999666282,105.67014270488183
2019-03-02 21:00:00,0.31769941451273137,492.0391999666282,104.04255711012986
2019-03-02 21:05:00,0.14864835245089608,492.0391999666282,104.65712139835742
2019-03-02 21:10:00,0.4274094652022087,492.0391999666282,101.68357709458925
2019-03-02 21:15:00,0.42192378143016485,492.0391999666282,95.93802689541414
2019-03-02 21:20:00,0.037831353651544206,492.0391999666282,96.9257271453153
2019-03-02 21:25:00,0.00882934381477402,492.0391999666282,100.35338091042001
2019-03-02 21:30:00,-0.041022077843852534,492.0391999666282,109.88717792476564
2019-03-02 21:35:00,-0.01759544316109611,492.0391999666282,104.02241079465368
2019-03-02 21:40:00,-0.03463355142258412,492.0391999666282,104.23494266267775
2019-03-02 21:45:00,-0.00518191165107177,492.0391999666282,104.42589476655598
2019-03-02 21:50:00,0.18759890202890392,492.0391999666282,106.88110349854337
2019-03-02 21:55:00,-0.021288512648255122,492.0391999666282,102.62824257220032
2019-03-02 22:00:00,-0.027279022033142687,492.0391999666282,96.80957586199513
2019-03-02 22:05:00,-0.03373237336061792,492.0391999666282,101.01204315408671
2019-03-02 22:10:00,-0.02943360569700152,492.0391999666282,99.22733999491632
2019-03-02 22:15:00,-0.03784476046121508,492.0391999666282,99.19556292404573
2019-03-02 22:20:00,-0.04463879133449285,492.0391999666282,102.29336386475671
2019-03-02 22:25:00,-0.03968180676354475,492.0391999666282,102.40176421454869
2019-03-02 22:30:00,-0.03412236405094339,492.0391999666282,99.36049006749631
2019-03-02 22:35:00,-0.03473498293763302,492.0391999666282,98.41647715211347
2019-03-02 22:40:00,-0.14711105971022304,492.0391999666282,101.79563588641545
2019-03-02 22:45:00,-0.12034552475140048,492.0391999666282,97.06853691252272
2019-03-02 22:50:00,-0.0029042965134716027,492.0391999666282,97.73807413523582
2019-03-02 22:55:00,0.009233578974272388,492.0391999666282,99.9677102311094
2019-03-02 23:00:00,-0.03157010556352738,492.0391999666282,97.21602543899188
2019-03-02 23:05:00,-0.07832884125134043,492.0391999666282,95.62289626198631
2019-03-02 23:10:00,-0.027124027391578417,492.0391999666282,93.54212407123268
2019-03-02 23:15:00,-0.001680304442877808,492.0391999666282,90.91755976632213
2019-03-02 23:20:00,-0.02140307894566064,492.0391999666282,91.04262598567898
2019-03-02 23:25:00,0.004612374801082043,492.0391999666282,85.21759577419695
2019-03-02 23:30:00,-0.012980582963057432,492.0391999666282,89.43085042399154
2019-03-03 16:05:00,0.04271342980547881,492.0391999666282,146.23155428774652
2019-03-03 16:10:00,0.032813146277193464,492.0391999666282,147.25639434703433
2019-03-03 16:15:00,0.04116606834843965,492.0391999666282,152.10434530092678
2019-03-03 16:20:00,0.03667486247559379,492.0391999666282,155.57617546082346
2019-03-03 16:25:00,0.04785855817366345,492.0391999666282,154.47859696849923
2019-03-03 16:30:00,0.036074806853343,492.0391999666282,160.12239512996257
2019-03-03 16:35:00,0.04844962564080308,492.0391999666282,160.099790633667
2019-03-03 16:40:00,0.052556974769190266,492.0391999666282,163.4487941683969
2019-03-03 16:45:00,0.07332966039076687,492.0391999666282,163.23203021797693
2019-03-03 16:50:00,0.0749023940017466,492.0391999666282,167.84881469010534
2019-03-03 16:55:00,0.08775051617528336,492.0391999666282,167.8204264455015
2019-03-03 17:00:00,0.07622088442665159,492.0391999666282,165.0094687939021
2019-03-03 17:05:00,0.049546231778987176,492.0391999666282,165.4631883424192
2019-03-03 17:10:00,0.04730522423203689,492.0391999666282,163.1897894403234
2019-03-03 17:15:00,0.034380884951450044,492.0391999666282,165.79856258481857
2019-03-03 17:20:00,0.020147896860629944,492.0391999666282,163.98758005116377
2019-03-03 17:25:00,0.012685508264064914,492.0391999666282,163.86526037547117
2019-03-03 17:30:00,0.009784697926254526,492.0391999666282,160.50327551485123
2019-03-03 17:35:00,0.0012330230466407383,492.0391999666282,161.33208931866957
2019-03-03 17:40:00,0.006476834268049926,492.0391999666282,158.38176776470067
2019-03-03 17:45:00,-0.003475408516225163,492.0391999666282,158.1508423278814
2019-03-03 17:50:00,-0.025051974914369664,492.0391999666282,157.56815563692356
2019-03-03 17:55:00,-0.014506448917872805,492.0391999666282,155.46926740249015
2019-03-03 18:00:00,-0.0278644463451149,492.0391999666282,150.34286375543437
2019-03-03 18:05:00,-0.07541038505759927,492.0391999666282,148.72094828164145
2019-03-03 18:10:00,0.01735118035996857,492.0391999666282,148.174796692928
2019-03-03 18:15:00,-0.0014772307487489825,492.0391999666282,148.06918042914515
2019-03-03 18:20:00,0.024122698839937114,492.0391999666282,147.30827204442684
2019-03-03 18:25:00,-0.03220627186402512,492.0391999666282,142.74992254514717
2019-03-03 18:30:00,-0.0048027243247856805,492.0391999666282,144.80560317031288
2019-03-03 18:35:00,0.07126909971347761,492.0391999666282,140.23032190103586
