time,time,ci,high,low
2019-01-01 16:05:00,2019-01-01 16:05:00,0.013134892186881337,415.861379423705,128.79975694576967
2019-01-01 16:10:00,2019-01-01 16:10:00,0.06796493180225747,415.861379423705,115.3467444810821
2019-01-01 16:15:00,2019-01-01 16:15:00,0.013845528134403677,415.861379423705,137.51338872854382
2019-01-01 16:20:00,2019-01-01 16:20:00,-0.009068854433870177,415.861379423705,145.14314473961016
2019-01-01 16:25:00,2019-01-01 16:25:00,0.013379213442217682,415.861379423705,141.29500358623213
2019-01-01 16:30:00,2019-01-01 16:30:00,0.0004891944286510848,415.861379423705,146.1601896717206
2019-01-01 16:35:00,2019-01-01 16:35:00,0.022873851468424657,415.861379423705,144.9369306157673
2019-01-01 16:40:00,2019-01-01 16:40:00,0.00643459929531259,415.861379423705,151.53335620881788
2019-01-01 16:45:00,2019-01-01 16:45:00,0.004085619696981364,415.861379423705,154.24821067601272
2019-01-01 16:50:00,2019-01-01 16:50:00,-0.006380756499658638,415.861379423705,152.33213926044291
2019-01-01 16:55:00,2019-01-01 16:55:00,0.01663034312538751,415.861379423705,150.81226367713577
2019-01-01 17:00:00,2019-01-01 17:00:00,0.009882165329155868,415.861379423705,152.17300155438593
2019-01-01 17:05:00,2019-01-01 17:05:00,0.008762027823326777,415.861379423705,151.05236282178282
2019-01-01 17:10:00,2019-01-01 17:10:00,0.017607916345477963,415.861379423705,149.9518911179964
2019-01-01 17:15:00,2019-01-01 17:15:00,0.020768121883285938,415.861379423705,153.98144194735355
2019-01-01 17:20:00,2019-01-01 17:20:00,-0.001924666519782663,415.861379423705,153.7100877747377
2019-01-01 17:25:00,2019-01-01 17:25:00,-0.003956497446258226,415.861379423705,154.38731709700468
2019-01-01 17:30:00,2019-01-01 17:30:00,0.0016662502786161265,415.861379423705,153.80927898286305
2019-01-01 17:35:00,2019-01-01 17:35:00,-0.0033338567619124173,415.861379423705,153.83184975666484
2019-01-01 17:40:00,2019-01-01 17:40:00,-0.0021364351294647795,415.861379423705,152.06172351160808
2019-01-01 17:45:00,2019-01-01 17:45:00,-0.004881268149260381,415.861379423705,152.70511558042998
