time,Channel,1x1,3x3,5x5,kappa0,time,round_time_1min,round_time_5min
1/1/2019 1:34,C03,0.40047,0.149195333,0.081544462,0.0031739,1/1/2019 1:34,1/1/2019 1:35,1/1/2019 1:35
1/1/2019 1:39,C03,0.023558,0.023558,0.052551231,0.0031739,1/1/2019 1:39,1/1/2019 1:40,1/1/2019 1:40
1/1/2019 1:44,C03,0.023558,0.023558,0.023558,0.0031739,1/1/2019 1:44,1/1/2019 1:45,1/1/2019 1:45
1/1/2019 1:49,C03,0.023558,0.065437111,0.096041077,0.0031739,1/1/2019 1:49,1/1/2019 1:50,1/1/2019 1:50
1/1/2019 1:54,C03,0.40047,0.191074444,0.110537692,0.0031739,1/1/2019 1:54,1/1/2019 1:55,1/1/2019 1:55
1/1/2019 1:59,C03,0.023558,0.023558,0.038054615,0.0031739,1/1/2019 1:59,1/1/2019 2:00,1/1/2019 2:00
1/1/2019 2:04,C03,0.40047,0.191074444,0.110537692,0.0031739,1/1/2019 2:04,1/1/2019 2:05,1/1/2019 2:05
1/1/2019 2:09,C03,0.023558,0.065437111,0.081544462,0.0031739,1/1/2019 2:09,1/1/2019 2:10,1/1/2019 2:10
1/1/2019 2:14,C03,0.023558,0.107316222,0.038054615,0.0031739,1/1/2019 2:14,1/1/2019 2:15,1/1/2019 2:15
1/1/2019 2:19,C03,0.023558,0.065437111,0.067047846,0.0031739,1/1/2019 2:19,1/1/2019 2:20,1/1/2019 2:20
1/1/2019 2:24,C03,0.40047,0.149195333,0.081544462,0.0031739,1/1/2019 2:24,1/1/2019 2:25,1/1/2019 2:25
1/1/2019 2:29,C03,0.023558,0.107316222,0.110537692,0.0031739,1/1/2019 2:29,1/1/2019 2:30,1/1/2019 2:30
1/1/2019 2:34,C03,0.023558,0.023558,0.052551231,0.0031739,1/1/2019 2:34,1/1/2019 2:35,1/1/2019 2:35
1/1/2019 2:39,C03,0.023558,0.023558,0.023558,0.0031739,1/1/2019 2:39,1/1/2019 2:40,1/1/2019 2:40
1/1/2019 2:44,C03,0.40047,0.149195333,0.081544462,0.0031739,1/1/2019 2:44,1/1/2019 2:45,1/1/2019 2:45
1/1/2019 2:49,C03,0.023558,0.023558,0.009061385,0.0031739,1/1/2019 2:49,1/1/2019 2:50,1/1/2019 2:50
1/1/2019 2:54,C03,0.023558,0.023558,0.052551231,0.0031739,1/1/2019 2:54,1/1/2019 2:55,1/1/2019 2:55
1/1/2019 2:59,C03,0.023558,-0.018321111,0.009061385,0.0031739,1/1/2019 2:59,1/1/2019 3:00,1/1/2019 3:00
1/1/2019 3:04,C03,0.023558,0.023558,0.009061385,0.0031739,1/1/2019 3:04,1/1/2019 3:05,1/1/2019 3:05
1/1/2019 3:09,C03,0.023558,-0.018321111,-0.063421692,0.0031739,1/1/2019 3:09,1/1/2019 3:10,1/1/2019 3:10
1/1/2019 3:14,C03,0.023558,0.107316222,0.052551231,0.0031739,1/1/2019 3:14,1/1/2019 3:15,1/1/2019 3:15
1/1/2019 3:19,C03,0.023558,0.023558,0.023558,0.0031739,1/1/2019 3:19,1/1/2019 3:20,1/1/2019 3:20
1/1/2019 3:24,C03,0.023558,0.065437111,0.067047846,0.0031739,1/1/2019 3:24,1/1/2019 3:25,1/1/2019 3:25
1/1/2019 3:29,C03,0.023558,0.023558,0.009061385,0.0031739,1/1/2019 3:29,1/1/2019 3:30,1/1/2019 3:30
1/1/2019 12:04,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 12:04,1/1/2019 12:05,1/1/2019 12:05
1/1/2019 12:09,C03,0.023558,0.023558,0.038054615,0.0031738,1/1/2019 12:09,1/1/2019 12:10,1/1/2019 12:10
1/1/2019 12:14,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 12:14,1/1/2019 12:15,1/1/2019 12:15
1/1/2019 12:19,C03,0.023558,-0.018321111,-0.019931846,0.0031738,1/1/2019 12:19,1/1/2019 12:20,1/1/2019 12:20
1/1/2019 12:24,C03,0.023558,0.065437111,0.081544462,0.0031738,1/1/2019 12:24,1/1/2019 12:25,1/1/2019 12:25
1/1/2019 12:29,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 12:29,1/1/2019 12:30,1/1/2019 12:30
1/1/2019 12:34,C03,0.40047,0.149195333,0.067047846,0.0031738,1/1/2019 12:34,1/1/2019 12:35,1/1/2019 12:35
1/1/2019 12:39,C03,0.40047,0.149195333,0.067047846,0.0031738,1/1/2019 12:39,1/1/2019 12:40,1/1/2019 12:40
1/1/2019 12:44,C03,0.023558,0.065437111,0.067047846,0.0031738,1/1/2019 12:44,1/1/2019 12:45,1/1/2019 12:45
1/1/2019 12:49,C03,0.023558,0.023558,0.052551231,0.0031738,1/1/2019 12:49,1/1/2019 12:50,1/1/2019 12:50
1/1/2019 12:54,C03,-0.353354,-0.102079333,-0.019931846,0.0031738,1/1/2019 12:54,1/1/2019 12:55,1/1/2019 12:55
1/1/2019 12:59,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 12:59,1/1/2019 13:00,1/1/2019 13:00
1/1/2019 13:04,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:04,1/1/2019 13:05,1/1/2019 13:05
1/1/2019 13:09,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:09,1/1/2019 13:10,1/1/2019 13:10
1/1/2019 13:14,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:14,1/1/2019 13:15,1/1/2019 13:15
1/1/2019 13:19,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:19,1/1/2019 13:20,1/1/2019 13:20
1/1/2019 13:24,C03,0.023558,0.023558,0.052551231,0.0031738,1/1/2019 13:24,1/1/2019 13:25,1/1/2019 13:25
1/1/2019 13:29,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:29,1/1/2019 13:30,1/1/2019 13:30
1/1/2019 13:34,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:34,1/1/2019 13:35,1/1/2019 13:35
1/1/2019 13:39,C03,0.023558,-0.018321111,-0.034428462,0.0031738,1/1/2019 13:39,1/1/2019 13:40,1/1/2019 13:40
1/1/2019 13:44,C03,0.023558,-0.018321111,-0.019931846,0.0031738,1/1/2019 13:44,1/1/2019 13:45,1/1/2019 13:45
1/1/2019 13:49,C03,0.023558,-0.018321111,0.009061385,0.0031738,1/1/2019 13:49,1/1/2019 13:50,1/1/2019 13:50
1/1/2019 13:54,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:54,1/1/2019 13:55,1/1/2019 13:55
1/1/2019 13:59,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 13:59,1/1/2019 14:00,1/1/2019 14:00
1/1/2019 14:04,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 14:04,1/1/2019 14:05,1/1/2019 14:05
1/1/2019 14:09,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 14:09,1/1/2019 14:10,1/1/2019 14:10
1/1/2019 14:14,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 14:14,1/1/2019 14:15,1/1/2019 14:15
1/1/2019 14:19,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 14:19,1/1/2019 14:20,1/1/2019 14:20
1/1/2019 14:24,C03,0.023558,0.023558,0.023558,0.0031738,1/1/2019 14:24,1/1/2019 14:25,1/1/2019 14:25
1/1/2019 14:29,C03,0.023558,-0.018321111,-0.019931846,0.0031738,1/1/2019 14:29,1/1/2019 14:30,1/1/2019 14:30
1/1/2019 14:34,C03,0.023558,0.107316222,0.067047846,0.0031738,1/1/2019 14:34,1/1/2019 14:35,1/1/2019 14:35
1/1/2019 14:39,C03,0.40047,0.40047,0.40047,0.0031738,1/1/2019 14:39,1/1/2019 14:40,1/1/2019 14:40
1/1/2019 14:44,C03,0.777383,0.777383,0.762886346,0.0031738,1/1/2019 14:44,1/1/2019 14:45,1/1/2019 14:45
1/1/2019 14:49,C03,1.154295,1.196174222,1.197784962,0.0031738,1/1/2019 14:49,1/1/2019 14:50,1/1/2019 14:50
1/1/2019 14:54,C03,1.531208,1.782482667,1.850133538,0.0031738,1/1/2019 14:54,1/1/2019 14:55,1/1/2019 14:55
1/1/2019 14:59,C03,2.285033,2.452549444,2.502482231,0.0031738,1/1/2019 14:59,1/1/2019 15:00,1/1/2019 15:00
1/1/2019 15:04,C03,3.038858,2.996978778,3.053354577,0.0031738,1/1/2019 15:04,1/1/2019 15:05,1/1/2019 15:05
1/1/2019 15:09,C03,4.169596,4.169595556,4.198588808,0.0031738,1/1/2019 15:09,1/1/2019 15:10,1/1/2019 15:10
1/1/2019 15:14,C03,6.43107,6.012278667,5.720735269,0.0031738,1/1/2019 15:14,1/1/2019 15:15,1/1/2019 15:15
1/1/2019 15:19,C03,8.315634,7.938720778,7.445834885,0.0031738,1/1/2019 15:19,1/1/2019 15:20,1/1/2019 15:20
1/1/2019 15:24,C03,10.577108,9.990799889,9.576840654,0.0031738,1/1/2019 15:24,1/1/2019 15:25,1/1/2019 15:25
1/1/2019 15:29,C03,12.838583,12.46167156,11.92529604,0.0031738,1/1/2019 15:29,1/1/2019 15:30,1/1/2019 15:30
1/1/2019 15:34,C03,15.10006,14.63938856,14.09979138,0.0031738,1/1/2019 15:34,1/1/2019 15:35,1/1/2019 15:35
1/1/2019 15:39,C03,17.738447,17.15213833,16.66569562,0.0031738,1/1/2019 15:39,1/1/2019 15:40,1/1/2019 15:40
1/1/2019 15:44,C03,19.999924,19.32985611,18.91267492,0.0031738,1/1/2019 15:44,1/1/2019 15:45,1/1/2019 15:45
1/1/2019 15:49,C03,22.261398,21.54945167,21.15965315,0.0031738,1/1/2019 15:49,1/1/2019 15:50,1/1/2019 15:50
1/1/2019 15:54,C03,24.522873,23.97844344,23.56609442,0.0031738,1/1/2019 15:54,1/1/2019 15:55,1/1/2019 15:55
1/1/2019 15:59,C03,27.161259,26.32367556,25.90005188,0.0031738,1/1/2019 15:59,1/1/2019 16:00,1/1/2019 16:00
1/1/2019 16:04,C03,29.045822,28.37575589,27.97307142,0.0031738,1/1/2019 16:04,1/1/2019 16:05,1/1/2019 16:05
1/1/2019 16:09,C03,31.684212,30.93038611,30.48099008,0.0031738,1/1/2019 16:09,1/1/2019 16:10,1/1/2019 16:10
1/1/2019 16:14,C03,33.568771,32.85682689,32.45253208,0.0031738,1/1/2019 16:14,1/1/2019 16:15,1/1/2019 16:15
1/1/2019 16:19,C03,35.83025,34.95078622,34.6705175,0.0031738,1/1/2019 16:19,1/1/2019 16:20,1/1/2019 16:20
1/1/2019 16:24,C03,38.468636,37.37977789,36.84501269,0.0031738,1/1/2019 16:24,1/1/2019 16:25,1/1/2019 16:25
1/1/2019 16:29,C03,39.599373,38.97118589,38.74407208,0.0031738,1/1/2019 16:29,1/1/2019 16:30,1/1/2019 16:30
1/1/2019 16:34,C03,41.483936,40.73011044,40.54165481,0.0031738,1/1/2019 16:34,1/1/2019 16:35,1/1/2019 16:35
1/1/2019 16:39,C03,43.3685,42.53091567,42.38272735,0.0031738,1/1/2019 16:39,1/1/2019 16:40,1/1/2019 16:40
1/1/2019 16:44,C03,45.253063,44.206083,43.87588165,0.0031738,1/1/2019 16:44,1/1/2019 16:45,1/1/2019 16:45
1/1/2019 16:49,C03,46.760712,45.83937056,45.48500838,0.0031738,1/1/2019 16:49,1/1/2019 16:50,1/1/2019 16:50
1/1/2019 16:54,C03,47.891449,47.30514144,47.19561104,0.0031738,1/1/2019 16:54,1/1/2019 16:55,1/1/2019 16:55
1/1/2019 16:59,C03,49.399101,48.81279189,48.61628177,0.0031738,1/1/2019 16:59,1/1/2019 17:00,1/1/2019 17:00
1/1/2019 17:04,C03,50.90675,49.94353,49.81950312,0.0031738,1/1/2019 17:04,1/1/2019 17:05,1/1/2019 17:05
1/1/2019 17:09,C03,52.414398,50.99050767,50.67480427,0.0031738,1/1/2019 17:09,1/1/2019 17:10,1/1/2019 17:10
1/1/2019 17:14,C03,52.791313,51.99560844,51.92151369,0.0031738,1/1/2019 17:14,1/1/2019 17:15,1/1/2019 17:15
1/1/2019 17:19,C03,54.675873,53.04258644,52.67533885,0.0031738,1/1/2019 17:19,1/1/2019 17:20,1/1/2019 17:20
1/1/2019 17:24,C03,55.052788,53.96392922,53.73359346,0.0031738,1/1/2019 17:24,1/1/2019 17:25,1/1/2019 17:25
1/1/2019 17:29,C03,55.80661,54.675874,54.55990104,0.0031738,1/1/2019 17:29,1/1/2019 17:30,1/1/2019 17:30
1/1/2019 17:34,C03,56.56044,55.26218411,54.92231781,0.0031738,1/1/2019 17:34,1/1/2019 17:35,1/1/2019 17:35
1/1/2019 17:39,C03,56.56044,55.89037156,55.76312312,0.0031738,1/1/2019 17:39,1/1/2019 17:40,1/1/2019 17:40
1/1/2019 17:44,C03,57.314262,56.18352411,56.09654473,0.0031738,1/1/2019 17:44,1/1/2019 17:45,1/1/2019 17:45
1/1/2019 17:49,C03,58.068085,57.10486422,56.8648655,0.0031738,1/1/2019 17:49,1/1/2019 17:50,1/1/2019 17:50
1/1/2019 17:54,C03,58.068085,56.81171167,56.64741708,0.0031738,1/1/2019 17:54,1/1/2019 17:55,1/1/2019 17:55
1/1/2019 17:59,C03,58.821915,57.43989978,57.11130931,0.0031738,1/1/2019 17:59,1/1/2019 18:00,1/1/2019 18:00
1/1/2019 18:04,C03,58.821915,57.27238467,56.90835723,0.0031738,1/1/2019 18:04,1/1/2019 18:05,1/1/2019 18:05
1/1/2019 18:09,C03,58.445,57.35614089,57.00983219,0.0031738,1/1/2019 18:09,1/1/2019 18:10,1/1/2019 18:10
1/1/2019 18:14,C03,58.445,57.35614,57.15479838,0.0031738,1/1/2019 18:14,1/1/2019 18:15,1/1/2019 18:15
1/1/2019 18:19,C03,58.068085,57.23050256,57.14030215,0.0031738,1/1/2019 18:19,1/1/2019 18:20,1/1/2019 18:20
1/1/2019 18:24,C03,58.821915,57.48178011,57.22728346,0.0031738,1/1/2019 18:24,1/1/2019 18:25,1/1/2019 18:25
1/1/2019 18:29,C03,58.445,57.94245078,57.57520227,0.0031738,1/1/2019 18:29,1/1/2019 18:30,1/1/2019 18:30
1/1/2019 18:34,C03,58.068085,57.06298656,56.96634304,0.0031738,1/1/2019 18:34,1/1/2019 18:35,1/1/2019 18:35
1/1/2019 18:39,C03,58.068085,56.93735,56.83587338,0.0031738,1/1/2019 18:39,1/1/2019 18:40,1/1/2019 18:40
1/1/2019 18:44,C03,57.314262,56.68607389,56.56043708,0.0031738,1/1/2019 18:44,1/1/2019 18:45,1/1/2019 18:45
1/1/2019 18:49,C03,57.314262,56.72795422,56.44446504,0.0031738,1/1/2019 18:49,1/1/2019 18:50,1/1/2019 18:50
1/1/2019 18:54,C03,57.314262,56.68607478,56.429968,0.0031738,1/1/2019 18:54,1/1/2019 18:55,1/1/2019 18:55
1/1/2019 18:59,C03,56.937347,55.848491,55.57466642,0.0031738,1/1/2019 18:59,1/1/2019 19:00,1/1/2019 19:00
1/1/2019 19:04,C03,56.56044,55.89037233,55.48768738,0.0031738,1/1/2019 19:04,1/1/2019 19:05,1/1/2019 19:05
1/1/2019 19:09,C03,55.429703,54.88527178,54.67587481,0.0031738,1/1/2019 19:09,1/1/2019 19:10,1/1/2019 19:10
1/1/2019 19:14,C03,55.429703,54.71775567,54.48741915,0.0031738,1/1/2019 19:14,1/1/2019 19:15,1/1/2019 19:15
1/1/2019 19:19,C03,55.052788,54.34084156,54.11050631,0.0031738,1/1/2019 19:19,1/1/2019 19:20,1/1/2019 19:20
1/1/2019 19:24,C03,54.675873,54.25708267,53.92204942,0.0031738,1/1/2019 19:24,1/1/2019 19:25,1/1/2019 19:25
1/1/2019 19:29,C03,54.298965,53.33574167,53.066748,0.0031738,1/1/2019 19:29,1/1/2019 19:30,1/1/2019 19:30
1/1/2019 19:34,C03,53.92205,52.79131289,52.35641362,0.0031738,1/1/2019 19:34,1/1/2019 19:35,1/1/2019 19:35
1/1/2019 19:39,C03,53.545135,52.54003656,52.00849392,0.0031738,1/1/2019 19:39,1/1/2019 19:40,1/1/2019 19:40
1/1/2019 19:44,C03,52.791313,51.66057522,51.2836625,0.0031738,1/1/2019 19:44,1/1/2019 19:45,1/1/2019 19:45
1/1/2019 19:49,C03,52.037491,51.11614644,50.64581,0.0031738,1/1/2019 19:49,1/1/2019 19:50,1/1/2019 19:50
1/1/2019 19:54,C03,51.283661,50.194804,49.87748958,0.0031738,1/1/2019 19:54,1/1/2019 19:55,1/1/2019 19:55
1/1/2019 19:59,C03,50.90675,50.02728711,49.58755573,0.0031738,1/1/2019 19:59,1/1/2019 20:00,1/1/2019 20:00
1/1/2019 20:04,C03,50.529839,49.60849622,49.0656775,0.0031738,1/1/2019 20:04,1/1/2019 20:05,1/1/2019 20:05
1/1/2019 20:09,C03,49.399101,48.39399989,48.07990581,0.0031738,1/1/2019 20:09,1/1/2019 20:10,1/1/2019 20:10
1/1/2019 20:14,C03,49.022186,48.10084511,47.61601365,0.0031738,1/1/2019 20:14,1/1/2019 20:15,1/1/2019 20:15
1/1/2019 20:19,C03,48.268364,47.38889989,46.963665,0.0031738,1/1/2019 20:19,1/1/2019 20:20,1/1/2019 20:20
1/1/2019 20:24,C03,47.514538,46.67695411,46.19534335,0.0031738,1/1/2019 20:24,1/1/2019 20:25,1/1/2019 20:25
1/1/2019 20:29,C03,46.760712,45.67185322,45.31104812,0.0031738,1/1/2019 20:29,1/1/2019 20:30,1/1/2019 20:30
1/1/2019 20:34,C03,46.006886,45.29494089,44.87614938,0.0031738,1/1/2019 20:34,1/1/2019 20:35,1/1/2019 20:35
1/1/2019 20:39,C03,45.629974,44.62487422,44.16581415,0.0031738,1/1/2019 20:39,1/1/2019 20:40,1/1/2019 20:40
1/1/2019 20:44,C03,44.122326,43.41037867,43.06406954,0.0031738,1/1/2019 20:44,1/1/2019 20:45,1/1/2019 20:45
1/1/2019 20:49,C03,43.3685,42.90782844,42.54219077,0.0031738,1/1/2019 20:49,1/1/2019 20:50,1/1/2019 20:50
1/1/2019 20:54,C03,42.614674,42.23776133,41.78836573,0.0031738,1/1/2019 20:54,1/1/2019 20:55,1/1/2019 20:55
1/1/2019 20:59,C03,41.860847,41.27453944,40.91856688,0.0031738,1/1/2019 20:59,1/1/2019 21:00,1/1/2019 21:00
1/1/2019 21:04,C03,40.353199,40.35319889,40.07776254,0.0031738,1/1/2019 21:04,1/1/2019 21:05,1/1/2019 21:05
1/1/2019 21:09,C03,39.976288,39.76689111,39.309441,0.0031738,1/1/2019 21:09,1/1/2019 21:10,1/1/2019 21:10
1/1/2019 21:14,C03,38.845551,38.76179133,38.51212681,0.0031738,1/1/2019 21:14,1/1/2019 21:15,1/1/2019 21:15
1/1/2019 21:19,C03,38.468636,38.17548267,37.62783196,0.0031738,1/1/2019 21:19,1/1/2019 21:20,1/1/2019 21:20
1/1/2019 21:24,C03,37.337898,37.17038167,36.83051615,0.0031738,1/1/2019 21:24,1/1/2019 21:25,1/1/2019 21:25
1/1/2019 21:29,C03,36.207161,36.20716067,35.88823477,0.0031738,1/1/2019 21:29,1/1/2019 21:30,1/1/2019 21:30
1/1/2019 21:34,C03,35.453335,35.36957711,34.98944292,0.0031738,1/1/2019 21:34,1/1/2019 21:35,1/1/2019 21:35
1/1/2019 21:39,C03,34.699512,34.53199411,34.17763219,0.0031738,1/1/2019 21:39,1/1/2019 21:40,1/1/2019 21:40
1/1/2019 21:44,C03,33.945686,33.73629033,33.39481365,0.0031738,1/1/2019 21:44,1/1/2019 21:45,1/1/2019 21:45
1/1/2019 21:49,C03,32.814949,32.85682678,32.49602169,0.0031738,1/1/2019 21:49,1/1/2019 21:50,1/1/2019 21:50
1/1/2019 21:54,C03,32.061123,31.809848,31.46676092,0.0031738,1/1/2019 21:54,1/1/2019 21:55,1/1/2019 21:55
1/1/2019 21:59,C03,31.307297,30.97226422,30.59696296,0.0031738,1/1/2019 21:59,1/1/2019 22:00,1/1/2019 22:00
1/1/2019 22:04,C03,30.176559,30.13468067,29.71266788,0.0031738,1/1/2019 22:04,1/1/2019 22:05,1/1/2019 22:05
1/1/2019 22:09,C03,29.422737,29.25521922,28.88635973,0.0031738,1/1/2019 22:09,1/1/2019 22:10,1/1/2019 22:10
1/1/2019 22:14,C03,28.668911,28.29199856,27.90058892,0.0031738,1/1/2019 22:14,1/1/2019 22:15,1/1/2019 22:15
1/1/2019 22:19,C03,27.538174,27.32877711,26.95830712,0.0031738,1/1/2019 22:19,1/1/2019 22:20,1/1/2019 22:20
1/1/2019 22:24,C03,26.784348,26.53307278,26.20448212,0.0031738,1/1/2019 22:24,1/1/2019 22:25,1/1/2019 22:25
1/1/2019 22:29,C03,26.030521,25.69548856,25.34918058,0.0031738,1/1/2019 22:29,1/1/2019 22:30,1/1/2019 22:30
1/1/2019 22:34,C03,25.276699,24.89978533,24.55186604,0.0031738,1/1/2019 22:34,1/1/2019 22:35,1/1/2019 22:35
1/1/2019 22:39,C03,24.145958,23.89468389,23.46461769,0.0031738,1/1/2019 22:39,1/1/2019 22:40,1/1/2019 22:40
1/1/2019 22:44,C03,23.015221,22.93146356,22.63830973,0.0031738,1/1/2019 22:44,1/1/2019 22:45,1/1/2019 22:45
1/1/2019 22:49,C03,22.261398,22.01012233,21.69602827,0.0031738,1/1/2019 22:49,1/1/2019 22:50,1/1/2019 22:50
1/1/2019 22:54,C03,21.130661,21.08878067,20.78274042,0.0031738,1/1/2019 22:54,1/1/2019 22:55,1/1/2019 22:55
1/1/2019 22:59,C03,20.753746,20.418714,20.02891565,0.0031738,1/1/2019 22:59,1/1/2019 23:00,1/1/2019 23:00
1/1/2019 23:04,C03,19.246098,19.16233922,18.91267485,0.0031738,1/1/2019 23:04,1/1/2019 23:05,1/1/2019 23:05
1/1/2019 23:09,C03,18.492271,18.19911711,17.94139931,0.0031738,1/1/2019 23:09,1/1/2019 23:10,1/1/2019 23:10
1/1/2019 23:14,C03,17.738447,17.44529267,17.15858142,0.0031738,1/1/2019 23:14,1/1/2019 23:15,1/1/2019 23:15
1/1/2019 23:19,C03,16.60771,16.52395111,16.30327985,0.0031738,1/1/2019 23:19,1/1/2019 23:20,1/1/2019 23:20
1/1/2019 23:24,C03,16.230797,15.77012611,15.46247508,0.0031738,1/1/2019 23:24,1/1/2019 23:25,1/1/2019 23:25
1/1/2019 23:29,C03,15.10006,14.84878422,14.65066342,0.0031738,1/1/2019 23:29,1/1/2019 23:30,1/1/2019 23:30
1/1/2019 23:34,C03,13.969322,13.84368411,13.62140219,0.0031738,1/1/2019 23:34,1/1/2019 23:35,1/1/2019 23:35
1/1/2019 23:39,C03,13.592409,13.13173822,12.94006038,0.0031738,1/1/2019 23:39,1/1/2019 23:40,1/1/2019 23:40
1/1/2019 23:44,C03,12.084759,12.00100044,11.89630242,0.0031738,1/1/2019 23:44,1/1/2019 23:45,1/1/2019 23:45
1/1/2019 23:49,C03,11.330935,11.20529678,11.05549804,0.0031738,1/1/2019 23:49,1/1/2019 23:50,1/1/2019 23:50
1/1/2019 23:54,C03,10.577108,10.40959144,10.21469254,0.0031738,1/1/2019 23:54,1/1/2019 23:55,1/1/2019 23:55
1/1/2019 23:59,C03,9.823284,9.530129889,9.446371269,0.0031738,1/1/2019 23:59,1/2/2019 0:00,1/2/2019 0:00
1/2/2019 0:04,C03,9.069458,8.734425333,8.591069846,0.0031738,1/2/2019 0:04,1/2/2019 0:05,1/2/2019 0:05
1/2/2019 0:09,C03,7.561808,7.478049889,7.474828462,0.0031738,1/2/2019 0:09,1/2/2019 0:10,1/2/2019 0:10
1/2/2019 0:14,C03,6.807983,6.891741333,6.836976346,0.0031738,1/2/2019 0:14,1/2/2019 0:15,1/2/2019 0:15
1/2/2019 0:19,C03,6.054157,5.970399222,5.952681269,0.0031738,1/2/2019 0:19,1/2/2019 0:20,1/2/2019 0:20
1/2/2019 0:24,C03,5.300333,5.090937333,5.068386962,0.0031738,1/2/2019 0:24,1/2/2019 0:25,1/2/2019 0:25
1/2/2019 0:29,C03,4.546509,4.085837556,3.995636192,0.0031738,1/2/2019 0:29,1/2/2019 0:30,1/2/2019 0:30
1/2/2019 0:34,C03,3.038858,2.829462,2.835905038,0.0031738,1/2/2019 0:34,1/2/2019 0:35,1/2/2019 0:35
1/2/2019 0:39,C03,1.90812,1.866240889,1.835636923,0.0031738,1/2/2019 0:39,1/2/2019 0:40,1/2/2019 0:40
1/2/2019 0:44,C03,1.531208,1.531208,1.473221385,0.0031738,1/2/2019 0:44,1/2/2019 0:45,1/2/2019 0:45
1/2/2019 0:49,C03,0.777383,0.861141222,0.806376231,0.0031738,1/2/2019 0:49,1/2/2019 0:50,1/2/2019 0:50
1/2/2019 0:54,C03,0.40047,0.40047,0.371476769,0.0031738,1/2/2019 0:54,1/2/2019 0:55,1/2/2019 0:55
1/2/2019 0:59,C03,0.40047,0.316711778,0.226510615,0.0031738,1/2/2019 0:59,1/2/2019 1:00,1/2/2019 1:00
1/2/2019 1:04,C03,0.023558,0.023558,0.052551231,0.0031738,1/2/2019 1:04,1/2/2019 1:05,1/2/2019 1:05
